RAST2:fig|442.17.peg.925,"",Dispensable
RAST2:fig|442.17.peg.926,"",Dispensable
RAST2:fig|442.17.peg.927,"",Dispensable
RAST2:fig|442.17.peg.928,"",Dispensable
RAST2:fig|442.17.peg.929,"",Dispensable
RAST2:fig|442.17.peg.930,"",Dispensable
RAST2:fig|442.17.peg.931,"",Dispensable
RAST2:fig|442.17.peg.932,"",Dispensable
RAST2:fig|442.17.peg.933,"",Dispensable
RAST2:fig|442.17.peg.934,"",Dispensable
RAST2:fig|442.17.peg.935,"",Dispensable
RAST2:fig|442.17.peg.936,"",Dispensable
RAST2:fig|442.17.peg.937,"",Dispensable
RAST2:fig|442.17.peg.938,"",Dispensable
RAST2:fig|442.17.peg.939,"",Dispensable
RAST2:fig|442.17.peg.940,"",Dispensable
RAST2:fig|442.17.peg.941,"",Dispensable
RAST2:fig|442.17.peg.942,"",Dispensable
RAST2:fig|442.17.peg.943,"",Dispensable
RAST2:fig|442.17.peg.944,"",Dispensable
RAST2:fig|442.17.peg.945,"",Dispensable
RAST2:fig|442.17.peg.946,"",Dispensable
RAST2:fig|442.17.peg.947,"",Dispensable
RAST2:fig|442.17.peg.948,"",Dispensable
RAST2:fig|442.17.peg.949,"",Dispensable
RAST2:fig|442.17.peg.950,"",Dispensable
RAST2:fig|442.17.peg.951,"",Dispensable
RAST2:fig|442.17.peg.952,"",Dispensable
RAST2:fig|442.17.peg.953,"",Dispensable
RAST2:fig|442.17.peg.954,"",Dispensable
RAST2:fig|442.17.peg.955,"",Dispensable
RAST2:fig|442.17.peg.956,"",Dispensable
RAST2:fig|442.17.peg.957,"",Dispensable
RAST2:fig|442.17.peg.958,"",Dispensable
RAST2:fig|442.17.peg.959,"",Dispensable
RAST2:fig|442.17.peg.960,"",Dispensable
RAST2:fig|442.17.peg.961,"",Dispensable
RAST2:fig|442.17.peg.962,"",Dispensable
RAST2:fig|442.17.peg.963,"",Dispensable
RAST2:fig|442.17.peg.964,"",Dispensable
RAST2:fig|442.17.peg.965,"",Dispensable
RAST2:fig|442.17.peg.966,"",Dispensable
RAST2:fig|442.17.peg.967,"",Dispensable
RAST2:fig|442.17.peg.968,"",Dispensable
RAST2:fig|442.17.peg.969,"",Dispensable
RAST2:fig|442.17.peg.970,"",Dispensable
RAST2:fig|442.17.peg.971,"",Dispensable
RAST2:fig|442.17.peg.972,"",Dispensable
RAST2:fig|442.17.peg.973,"",Dispensable
RAST2:fig|442.17.peg.974,"",Dispensable
RAST2:fig|442.17.peg.975,"",Dispensable
RAST2:fig|442.17.peg.976,"",Dispensable
RAST2:fig|442.17.peg.977,"",Dispensable
RAST2:fig|442.17.peg.978,"",Dispensable
RAST2:fig|442.17.peg.979,"",Dispensable
RAST2:fig|442.17.peg.980,"",Dispensable
RAST2:fig|442.17.peg.981,"",Dispensable
RAST2:fig|442.17.peg.982,"",Dispensable
RAST2:fig|442.17.peg.983,"",Dispensable
RAST2:fig|442.17.peg.984,"",Dispensable
RAST2:fig|442.17.peg.985,"",Dispensable
RAST2:fig|442.17.peg.986,"",Dispensable
RAST2:fig|442.17.peg.987,"",Dispensable
RAST2:fig|442.17.peg.988,"",Dispensable
RAST2:fig|442.17.peg.989,"",Dispensable
RAST2:fig|442.17.peg.990,"",Dispensable
RAST2:fig|442.17.peg.991,"",Dispensable
RAST2:fig|442.17.peg.992,"",Dispensable
RAST2:fig|442.17.peg.993,"",Dispensable
RAST2:fig|442.17.peg.994,"",Dispensable
RAST2:fig|442.17.peg.995,"",Dispensable
RAST2:fig|442.17.peg.996,"",Dispensable
RAST2:fig|442.17.peg.997,"",Dispensable
RAST2:fig|442.17.peg.998,"",Dispensable
RAST2:fig|442.17.peg.999,"",Dispensable
RAST2:fig|442.17.peg.1000,"",Dispensable
RAST2:fig|442.17.peg.1001,"",Dispensable
RAST2:fig|442.17.peg.1002,"",Dispensable
RAST2:fig|442.17.peg.1003,"",Dispensable
RAST2:fig|442.17.peg.1004,"",Dispensable
RAST2:fig|442.17.peg.1005,"",Dispensable
RAST2:fig|442.17.peg.1006,"",Dispensable
RAST2:fig|442.17.peg.1007,"",Dispensable
RAST2:fig|442.17.peg.1008,"",Dispensable
RAST2:fig|442.17.peg.1009,"",Dispensable
RAST2:fig|442.17.peg.1010,"",Dispensable
RAST2:fig|442.17.peg.1011,"",Dispensable
RAST2:fig|442.17.peg.1012,"",Dispensable
RAST2:fig|442.17.peg.1013,"",Dispensable
RAST2:fig|442.17.peg.1014,"",Dispensable
RAST2:fig|442.17.peg.1015,"",Dispensable
RAST2:fig|442.17.peg.1016,"",Dispensable
RAST2:fig|442.17.peg.1017,"",Dispensable
RAST2:fig|442.17.peg.1018,"",Dispensable
RAST2:fig|442.17.peg.1019,"",Dispensable
RAST2:fig|442.17.peg.1020,"",Dispensable
RAST2:fig|442.17.peg.1021,"",Dispensable
RAST2:fig|442.17.peg.1022,"",Dispensable
RAST2:fig|442.17.peg.1023,"",Dispensable
RAST2:fig|442.17.peg.1024,"",Dispensable
RAST2:fig|442.17.peg.1025,"",Dispensable
RAST2:fig|442.17.peg.1026,"",Dispensable
RAST2:fig|442.17.peg.1027,"",Dispensable
RAST2:fig|442.17.peg.1028,"",Dispensable
RAST2:fig|442.17.peg.1029,"",Dispensable
RAST2:fig|442.17.peg.1030,"",Dispensable
RAST2:fig|442.17.peg.1031,"",Dispensable
RAST2:fig|442.17.peg.1032,"",Dispensable
RAST2:fig|442.17.peg.1033,"",Dispensable
RAST2:fig|442.17.peg.1034,"",Dispensable
RAST2:fig|442.17.peg.1035,"",Dispensable
RAST2:fig|442.17.peg.1036,"",Dispensable
RAST2:fig|442.17.peg.1037,"",Dispensable
RAST2:fig|442.17.peg.1038,"",Dispensable
RAST2:fig|442.17.peg.1039,"",Dispensable
RAST2:fig|442.17.peg.1040,"",Dispensable
RAST2:fig|442.17.peg.1041,"",Dispensable
RAST2:fig|442.17.peg.1042,"",Dispensable
RAST2:fig|442.17.peg.1043,"",Dispensable
RAST2:fig|442.17.peg.1044,"",Dispensable
RAST2:fig|442.17.peg.1045,"",Dispensable
RAST2:fig|442.17.peg.1046,"",Dispensable
RAST2:fig|442.17.peg.1047,"",Dispensable
RAST2:fig|442.17.peg.1048,"",Dispensable
RAST2:fig|442.17.peg.1049,"",Dispensable
RAST2:fig|442.17.peg.1050,"",Dispensable
RAST2:fig|442.17.peg.1051,"",Dispensable
RAST2:fig|442.17.peg.1052,"",Dispensable
RAST2:fig|442.17.peg.1053,"",Dispensable
RAST2:fig|442.17.peg.1054,"",Dispensable
RAST2:fig|442.17.peg.1055,"",Dispensable
RAST2:fig|442.17.peg.1056,"",Dispensable
RAST2:fig|442.17.peg.1057,"",Dispensable
RAST2:fig|442.17.peg.1058,"",Dispensable
RAST2:fig|442.17.peg.1059,"",Dispensable
RAST2:fig|442.17.peg.1060,"",Dispensable
RAST2:fig|442.17.peg.1061,"",Dispensable
RAST2:fig|442.17.peg.1062,"",Dispensable
RAST2:fig|442.17.peg.1063,"",Dispensable
RAST2:fig|442.17.peg.1064,"",Dispensable
RAST2:fig|442.17.peg.1065,"",Dispensable
RAST2:fig|442.17.peg.1066,"",Dispensable
RAST2:fig|442.17.peg.1067,"",Dispensable
RAST2:fig|442.17.peg.1068,"",Dispensable
RAST2:fig|442.17.peg.1069,"",Dispensable
RAST2:fig|442.17.peg.1070,"",Dispensable
RAST2:fig|442.17.peg.1071,"",Dispensable
RAST2:fig|442.17.peg.1072,"",Dispensable
RAST2:fig|442.17.peg.1073,"",Dispensable
RAST2:fig|442.17.peg.1074,"",Dispensable
RAST2:fig|442.17.peg.1075,"",Dispensable
RAST2:fig|442.17.peg.1076,"",Dispensable
RAST2:fig|442.17.peg.1077,"",Dispensable
RAST2:fig|442.17.peg.1078,"",Dispensable
RAST2:fig|442.17.peg.1079,"",Dispensable
RAST2:fig|442.17.peg.1080,"",Dispensable
RAST2:fig|442.17.peg.1081,"",Dispensable
RAST2:fig|442.17.peg.1082,"",Dispensable
RAST2:fig|442.17.peg.1083,"",Dispensable
RAST2:fig|442.17.peg.1084,"",Dispensable
RAST2:fig|442.17.peg.1085,"",Dispensable
RAST2:fig|442.17.peg.1086,"",Dispensable
RAST2:fig|442.17.peg.1087,"",Dispensable
RAST2:fig|442.17.peg.1088,"",Dispensable
RAST2:fig|442.17.peg.1089,"",Dispensable
RAST2:fig|442.17.peg.1090,"",Dispensable
RAST2:fig|442.17.peg.1091,"",Dispensable
RAST2:fig|442.17.peg.1092,"",Dispensable
RAST2:fig|442.17.peg.1093,"",Dispensable
RAST2:fig|442.17.peg.1094,"",Dispensable
RAST2:fig|442.17.peg.1095,"",Dispensable
RAST2:fig|442.17.peg.1096,"",Dispensable
RAST2:fig|442.17.peg.1097,"",Dispensable
RAST2:fig|442.17.peg.1098,"",Dispensable
RAST2:fig|442.17.peg.1099,"",Dispensable
RAST2:fig|442.17.peg.1100,"",Dispensable
RAST2:fig|442.17.peg.1101,"",Dispensable
RAST2:fig|442.17.peg.1102,"",Dispensable
RAST2:fig|442.17.peg.1103,"",Dispensable
RAST2:fig|442.17.peg.1104,"",Dispensable
RAST2:fig|442.17.peg.1105,"",Dispensable
RAST2:fig|442.17.peg.1106,"",Dispensable
RAST2:fig|442.17.peg.1107,"",Dispensable
RAST2:fig|442.17.peg.1108,"",Dispensable
RAST2:fig|442.17.peg.1109,"",Dispensable
RAST2:fig|442.17.peg.1110,"",Dispensable
RAST2:fig|442.17.peg.1111,"",Dispensable
RAST2:fig|442.17.peg.1112,"",Dispensable
RAST2:fig|442.17.peg.1113,"",Dispensable
RAST2:fig|442.17.peg.1114,"",Dispensable
RAST2:fig|442.17.peg.1115,"",Dispensable
RAST2:fig|442.17.peg.1116,"",Dispensable
RAST2:fig|442.17.peg.1117,"",Dispensable
RAST2:fig|442.17.peg.1118,"",Dispensable
RAST2:fig|442.17.peg.1119,"",Dispensable
RAST2:fig|442.17.peg.1120,"",Dispensable
RAST2:fig|442.17.peg.1121,"",Dispensable
RAST2:fig|442.17.peg.1122,"",Dispensable
RAST2:fig|442.17.peg.1123,"",Dispensable
RAST2:fig|442.17.peg.1124,"",Dispensable
RAST2:fig|442.17.peg.1125,"",Dispensable
RAST2:fig|442.17.peg.1126,"",Dispensable
RAST2:fig|442.17.peg.1127,"",Dispensable
RAST2:fig|442.17.peg.1128,"",Dispensable
RAST2:fig|442.17.peg.1129,"",Dispensable
RAST2:fig|442.17.peg.1130,"",Dispensable
RAST2:fig|442.17.peg.1131,"",Dispensable
RAST2:fig|442.17.peg.1132,"",Dispensable
RAST2:fig|442.17.peg.1133,"",Dispensable
RAST2:fig|442.17.peg.1134,"",Dispensable
RAST2:fig|442.17.peg.1135,"",Dispensable
RAST2:fig|442.17.peg.1136,"",Dispensable
RAST2:fig|442.17.peg.1137,"",Dispensable
RAST2:fig|442.17.peg.1138,"",Dispensable
RAST2:fig|442.17.peg.1139,"",Dispensable
RAST2:fig|442.17.peg.1140,"",Dispensable
RAST2:fig|442.17.peg.1141,"",Dispensable
RAST2:fig|442.17.peg.1142,"",Dispensable
RAST2:fig|442.17.peg.1143,"",Dispensable
RAST2:fig|442.17.peg.1144,"",Dispensable
RAST2:fig|442.17.peg.1145,"",Dispensable
RAST2:fig|442.17.peg.1146,"",Dispensable
RAST2:fig|442.17.peg.1147,"",Dispensable
RAST2:fig|442.17.peg.1148,"",Dispensable
RAST2:fig|442.17.peg.1149,"",Dispensable
RAST2:fig|442.17.peg.1150,"",Dispensable
RAST2:fig|442.17.peg.1151,"",Dispensable
RAST2:fig|442.17.peg.1152,"",Dispensable
RAST2:fig|442.17.peg.1153,"",Dispensable
RAST2:fig|442.17.peg.1154,"",Dispensable
RAST2:fig|442.17.peg.1155,"",Dispensable
RAST2:fig|442.17.peg.1156,"",Dispensable
RAST2:fig|442.17.peg.1157,"",Dispensable
RAST2:fig|442.17.peg.1158,"",Dispensable
RAST2:fig|442.17.peg.1159,"",Dispensable
RAST2:fig|442.17.peg.1160,"",Dispensable
RAST2:fig|442.17.peg.1161,"",Dispensable
RAST2:fig|442.17.peg.1162,"",Dispensable
RAST2:fig|442.17.peg.1163,"",Dispensable
RAST2:fig|442.17.peg.1164,"",Dispensable
RAST2:fig|442.17.peg.1165,"",Dispensable
RAST2:fig|442.17.peg.1166,"",Dispensable
RAST2:fig|442.17.peg.1167,"",Dispensable
RAST2:fig|442.17.peg.1168,"",Dispensable
RAST2:fig|442.17.peg.1169,"",Dispensable
RAST2:fig|442.17.peg.1170,"",Dispensable
RAST2:fig|442.17.peg.1171,"",Dispensable
RAST2:fig|442.17.peg.1172,"",Dispensable
RAST2:fig|442.17.peg.1173,"",Dispensable
RAST2:fig|442.17.peg.1174,"",Dispensable
RAST2:fig|442.17.peg.1175,"",Dispensable
RAST2:fig|442.17.peg.1176,"",Dispensable
RAST2:fig|442.17.peg.1177,"",Dispensable
RAST2:fig|442.17.peg.1178,"",Dispensable
RAST2:fig|442.17.peg.1179,"",Dispensable
RAST2:fig|442.17.peg.1180,"",Dispensable
RAST2:fig|442.17.peg.1181,"",Dispensable
RAST2:fig|442.17.peg.1182,"",Dispensable
RAST2:fig|442.17.peg.1183,"",Dispensable
RAST2:fig|442.17.peg.1184,"",Dispensable
RAST2:fig|442.17.peg.1185,"",Dispensable
RAST2:fig|442.17.peg.1186,"",Dispensable
RAST2:fig|442.17.peg.1187,"",Dispensable
RAST2:fig|442.17.peg.1188,"",Dispensable
RAST2:fig|442.17.peg.1189,"",Dispensable
RAST2:fig|442.17.peg.1190,"",Dispensable
RAST2:fig|442.17.peg.1191,"",Dispensable
RAST2:fig|442.17.peg.1192,"",Dispensable
RAST2:fig|442.17.peg.1193,"",Dispensable
RAST2:fig|442.17.peg.1194,"",Dispensable
RAST2:fig|442.17.peg.1195,"",Dispensable
RAST2:fig|442.17.peg.1196,"",Dispensable
RAST2:fig|442.17.peg.1197,"",Dispensable
RAST2:fig|442.17.peg.1198,"",Dispensable
RAST2:fig|442.17.peg.1199,"",Dispensable
RAST2:fig|442.17.peg.1200,"",Dispensable
RAST2:fig|442.17.peg.1201,"",Dispensable
RAST2:fig|442.17.peg.1202,"",Dispensable
RAST2:fig|442.17.peg.1203,"",Dispensable
RAST2:fig|442.17.peg.1204,"",Dispensable
RAST2:fig|442.17.peg.1205,"",Dispensable
RAST2:fig|442.17.peg.1206,"",Dispensable
RAST2:fig|442.17.peg.1207,"",Dispensable
RAST2:fig|442.17.peg.1208,"",Dispensable
RAST2:fig|442.17.peg.1209,"",Dispensable
RAST2:fig|442.17.peg.1210,"",Dispensable
RAST2:fig|442.17.peg.1211,"",Dispensable
RAST2:fig|442.17.peg.1212,"",Dispensable
RAST2:fig|442.17.peg.1320,"",Dispensable
RAST2:fig|442.17.peg.1321,"",Dispensable
RAST2:fig|442.17.peg.1322,"",Dispensable
RAST2:fig|442.17.peg.1323,"",Dispensable
RAST2:fig|442.17.peg.1324,"",Dispensable
RAST2:fig|442.17.peg.1325,"",Dispensable
RAST2:fig|442.17.peg.1326,"",Dispensable
RAST2:fig|442.17.peg.1327,"",Dispensable
RAST2:fig|442.17.peg.1328,"",Dispensable
RAST2:fig|442.17.peg.1329,"",Dispensable
RAST2:fig|442.17.peg.1330,"",Dispensable
RAST2:fig|442.17.peg.1331,"",Dispensable
RAST2:fig|442.17.peg.1332,"",Dispensable
RAST2:fig|442.17.peg.1333,"",Dispensable
RAST2:fig|442.17.peg.1334,"",Dispensable
RAST2:fig|442.17.peg.1335,"",Dispensable
RAST2:fig|442.17.peg.1336,"",Dispensable
RAST2:fig|442.17.peg.1337,"",Dispensable
RAST2:fig|442.17.peg.1338,"",Dispensable
RAST2:fig|442.17.peg.1339,"",Dispensable
RAST2:fig|442.17.peg.1340,"",Dispensable
RAST2:fig|442.17.peg.1341,"",Dispensable
RAST2:fig|442.17.peg.1342,"",Dispensable
RAST2:fig|442.17.peg.1343,"",Dispensable
RAST2:fig|442.17.peg.1344,"",Dispensable
RAST2:fig|442.17.peg.1345,"",Dispensable
RAST2:fig|442.17.peg.1346,"",Dispensable
RAST2:fig|442.17.peg.1347,"",Dispensable
RAST2:fig|442.17.peg.1348,"",Dispensable
RAST2:fig|442.17.peg.1349,"",Dispensable
RAST2:fig|442.17.peg.1350,"",Dispensable
RAST2:fig|442.17.peg.1351,"",Dispensable
RAST2:fig|442.17.peg.1352,"",Dispensable
RAST2:fig|442.17.peg.1353,"",Dispensable
RAST2:fig|442.17.peg.1354,"",Dispensable
RAST2:fig|442.17.peg.1355,"",Dispensable
RAST2:fig|442.17.peg.1356,"",Dispensable
RAST2:fig|442.17.peg.1357,"",Dispensable
RAST2:fig|442.17.peg.1358,"",Dispensable
RAST2:fig|442.17.peg.1359,"",Dispensable
RAST2:fig|442.17.peg.1360,"",Dispensable
RAST2:fig|442.17.peg.1361,"",Dispensable
RAST2:fig|442.17.peg.1362,"",Dispensable
RAST2:fig|442.17.peg.1363,"",Dispensable
RAST2:fig|442.17.peg.1364,"",Dispensable
RAST2:fig|442.17.peg.1365,"",Dispensable
RAST2:fig|442.17.peg.1366,"",Dispensable
RAST2:fig|442.17.peg.1367,"",Dispensable
RAST2:fig|442.17.peg.1368,"",Dispensable
RAST2:fig|442.17.peg.1369,"",Dispensable
RAST2:fig|442.17.peg.1370,"",Dispensable
RAST2:fig|442.17.peg.1371,"",Dispensable
RAST2:fig|442.17.peg.1372,"",Dispensable
RAST2:fig|442.17.peg.1373,"",Dispensable
RAST2:fig|442.17.peg.1374,"",Dispensable
RAST2:fig|442.17.peg.1375,"",Dispensable
RAST2:fig|442.17.peg.1376,"",Dispensable
RAST2:fig|442.17.peg.1377,"",Dispensable
RAST2:fig|442.17.peg.1378,"",Dispensable
RAST2:fig|442.17.peg.1379,"",Dispensable
RAST2:fig|442.17.peg.1380,"",Dispensable
RAST2:fig|442.17.peg.1381,"",Dispensable
RAST2:fig|442.17.peg.1382,"",Dispensable
RAST2:fig|442.17.peg.1383,"",Dispensable
RAST2:fig|442.17.peg.1384,"",Dispensable
RAST2:fig|442.17.peg.1385,"",Dispensable
RAST2:fig|442.17.peg.1386,"",Dispensable
RAST2:fig|442.17.peg.1387,"",Dispensable
RAST2:fig|442.17.peg.1388,"",Dispensable
RAST2:fig|442.17.peg.1389,"",Dispensable
RAST2:fig|442.17.peg.1390,"",Dispensable
RAST2:fig|442.17.peg.1391,"",Dispensable
RAST2:fig|442.17.peg.1392,"",Dispensable
RAST2:fig|442.17.peg.1393,"",Dispensable
RAST2:fig|442.17.peg.1394,"",Dispensable
RAST2:fig|442.17.peg.1395,"",Dispensable
RAST2:fig|442.17.peg.1396,"",Dispensable
RAST2:fig|442.17.peg.1397,"",Dispensable
RAST2:fig|442.17.peg.1398,"",Dispensable
RAST2:fig|442.17.peg.1399,"",Dispensable
RAST2:fig|442.17.peg.1400,"",Dispensable
RAST2:fig|442.17.peg.1401,"",Dispensable
RAST2:fig|442.17.peg.1402,"",Dispensable
RAST2:fig|442.17.peg.1403,"",Dispensable
RAST2:fig|442.17.peg.1404,"",Dispensable
RAST2:fig|442.17.peg.1405,"",Dispensable
RAST2:fig|442.17.peg.1406,"",Dispensable
RAST2:fig|442.17.peg.1407,"",Dispensable
RAST2:fig|442.17.peg.1408,"",Dispensable
RAST2:fig|442.17.peg.1409,"",Dispensable
RAST2:fig|442.17.peg.1410,"",Dispensable
RAST2:fig|442.17.peg.1411,"",Dispensable
RAST2:fig|442.17.peg.1412,"",Dispensable
RAST2:fig|442.17.peg.1413,"",Dispensable
RAST2:fig|442.17.peg.1414,"",Dispensable
RAST2:fig|442.17.peg.1415,"",Dispensable
RAST2:fig|442.17.peg.1416,"",Dispensable
RAST2:fig|442.17.peg.1417,"",Dispensable
RAST2:fig|442.17.peg.1418,"",Dispensable
RAST2:fig|442.17.peg.1419,"",Dispensable
RAST2:fig|442.17.peg.1420,"",Dispensable
RAST2:fig|442.17.peg.1421,"",Dispensable
RAST2:fig|442.17.peg.1422,"",Dispensable
RAST2:fig|442.17.peg.1423,"",Dispensable
RAST2:fig|442.17.peg.1424,"",Dispensable
RAST2:fig|442.17.peg.1425,"",Dispensable
RAST2:fig|442.17.peg.1426,"",Dispensable
RAST2:fig|442.17.peg.1427,"",Dispensable
RAST2:fig|442.17.peg.1428,"",Dispensable
RAST2:fig|442.17.peg.1429,"",Dispensable
RAST2:fig|442.17.peg.1430,"",Dispensable
RAST2:fig|442.17.peg.1431,"",Dispensable
RAST2:fig|442.17.peg.1432,"",Dispensable
RAST2:fig|442.17.peg.1433,"",Dispensable
RAST2:fig|442.17.peg.1434,"",Dispensable
RAST2:fig|442.17.peg.1435,"",Dispensable
RAST2:fig|442.17.peg.1436,"",Dispensable
RAST2:fig|442.17.peg.1437,"",Dispensable
RAST2:fig|442.17.peg.1438,"",Dispensable
RAST2:fig|442.17.peg.1439,"",Dispensable
RAST2:fig|442.17.peg.1440,"",Dispensable
RAST2:fig|442.17.peg.1441,"",Dispensable
RAST2:fig|442.17.peg.1442,"",Dispensable
RAST2:fig|442.17.peg.1443,"",Dispensable
RAST2:fig|442.17.peg.1444,"",Dispensable
RAST2:fig|442.17.peg.1445,"",Dispensable
RAST2:fig|442.17.peg.1446,"",Dispensable
RAST2:fig|442.17.peg.1447,"",Dispensable
RAST2:fig|442.17.peg.1448,"",Dispensable
RAST2:fig|442.17.peg.1449,"",Dispensable
RAST2:fig|442.17.peg.1450,"",Dispensable
RAST2:fig|442.17.peg.1451,"",Dispensable
RAST2:fig|442.17.peg.1452,"",Dispensable
RAST2:fig|442.17.peg.1453,"",Dispensable
RAST2:fig|442.17.peg.1454,"",Dispensable
RAST2:fig|442.17.peg.1455,"",Dispensable
RAST2:fig|442.17.peg.1456,"",Dispensable
RAST2:fig|442.17.peg.1457,"",Dispensable
RAST2:fig|442.17.peg.1458,"",Dispensable
RAST2:fig|442.17.peg.1459,"",Dispensable
RAST2:fig|442.17.peg.1460,"",Dispensable
RAST2:fig|442.17.peg.1461,"",Dispensable
RAST2:fig|442.17.peg.1462,"",Dispensable
RAST2:fig|442.17.peg.1463,"",Dispensable
RAST2:fig|442.17.peg.1464,"",Dispensable
RAST2:fig|442.17.peg.1465,"",Dispensable
RAST2:fig|442.17.peg.1466,"",Dispensable
RAST2:fig|442.17.peg.1467,"",Dispensable
RAST2:fig|442.17.peg.1468,"",Dispensable
RAST2:fig|442.17.peg.1469,"",Dispensable
RAST2:fig|442.17.peg.1470,"",Dispensable
RAST2:fig|442.17.peg.1471,"",Dispensable
RAST2:fig|442.17.peg.1472,"",Dispensable
RAST2:fig|442.17.peg.1473,"",Dispensable
RAST2:fig|442.17.peg.1474,"",Dispensable
RAST2:fig|442.17.peg.1475,"",Dispensable
RAST2:fig|442.17.peg.1476,"",Dispensable
RAST2:fig|442.17.peg.1477,"",Dispensable
RAST2:fig|442.17.peg.1478,"",Dispensable
RAST2:fig|442.17.peg.1479,"",Dispensable
RAST2:fig|442.17.peg.1480,"",Dispensable
RAST2:fig|442.17.peg.1481,"",Dispensable
RAST2:fig|442.17.peg.1482,"",Dispensable
RAST2:fig|442.17.peg.1483,"",Dispensable
RAST2:fig|442.17.peg.1484,"",Dispensable
